"Type Name","Type Id","Longitude","Request Id","Request Date","Latitude","_id","ID","Street Address"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.1962,322490,2015-05-27,40.73926,6891,232434,"284 SOUTH ORANGE AVE"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.19601,322491,2015-05-27,40.71666,6892,232435,"502 IRVINE TURNER BLVD"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.18304,322492,2015-05-27,40.77382,6893,232436,"88 DAVENPORT AVE"
"(cfwb) Health Inspections - 07104",268035,-74.17511,322493,2015-05-27,40.75412,6894,232437,"81 CUTLER ST"
"(nrs) Garbage/Debris On Property",1509,-74.19825,322494,2015-05-27,40.7439,6895,232438,"225 S 9TH ST"
"Potholes (MN)",318276,-74.16863,322495,2015-05-27,40.77264,6896,232439,"650 Clifton Avenue, Newark, NJ 07104, USA"
"Hydrant/Water Pipe Issues (MN)",319295,-74.16691,322496,2015-05-27,40.73417,6897,232440,"769 McCarter Highway, Newark, NJ 07102, USA"
"(eng) Potholes",3616,-74.20716,322497,2015-05-27,40.73094,6898,232441," S 13TH ST"
"(nrs) Trimming/Pruning",1512,-74.16556,322498,2015-05-27,40.76985,6899,232442,"533 SUMMER AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.2132,322499,2015-05-27,40.73309,6900,232443,"685 S 20TH ST"
"Garbage/Debris on Property (MN)",318272,-74.20356,322500,2015-05-27,40.69369,6901,232444,"27 Hanford Street, Newark, NJ 07114, USA"
"(cfwb) CFWB - General Information",4128,0,322501,2015-05-27,0,6902,232445,NA
"(nrs) Garbage/Debris On Property",1509,-74.15848,322502,2015-05-27,40.77373,6903,232446,"241 ORATON ST"
"(pol) Police Investigation Request",1898,-74.15848,322503,2015-05-27,40.77373,6904,232447,"241 ORATON ST"
"(nrs) Illegal Dumping",1492,-74.16601,322504,2015-05-27,40.75609,6905,232448,"152 PASSAIC ST"
"(cfwb) Call Transfer To CFWB",1999,0,322505,2015-05-27,0,6906,232449,NA
"(nrs) Garbage/Debris On Property",1509,-74.21035,322506,2015-05-27,40.73621,6907,232450,"589 S 18TH ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.21029,322507,2015-05-27,40.73637,6908,232451,"583 S 18TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.21029,322508,2015-05-27,40.73637,6909,232452,"585 S 18TH ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17097,322509,2015-05-27,40.77356,6910,232453,"501 HIGHLAND AVE"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.23192,322510,2015-05-27,40.74544,6911,232454,"470 SANDFORD AVE"
"(nrs) Illegal Dumping",1492,-74.21909,322511,2015-05-27,40.71512,6912,232455," LESLIE ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.16453,322512,2015-05-27,40.76699,6913,232456,"482 BROADWAY"
"(ehd) Economic Development Call Transfer",3879,0,322513,2015-05-27,0,6914,232457,NA
"(nrs) Illegal Dumping",1492,-74.21141,322514,2015-05-27,40.71715,6915,232458,"35 WOLCOTT TER"
"Pothole",251419,-74.12996,322515,2015-05-27,40.69936,6916,232459,"150 Firmench Way"
"(cfwb) Vital Statistics Call Transfer",3252,0,322516,2015-05-27,0,6917,232460,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.20241,322517,2015-05-27,40.71873,6918,232461,"215B CHADWICK AVE"
"(nrs) Garbage/Debris On Property",1509,-74.17753,322518,2015-05-27,40.72351,6919,232462,"179 ORCHARD ST"
"(nrs) Tree / Fallen Branch Removal",1513,-74.23693,322519,2015-05-27,40.74092,6920,232463,"45 RICHELIEU PL"
"(nrs) No Heat/Hot Water",1524,-74.20324,322520,2015-05-27,40.71624,6921,232464,"225 HAWTHORNE AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,322521,2015-05-27,0,6922,232465,NA
"(nrs) Illegal Dumping",1492,-74.17591,322522,2015-05-27,40.75806,6923,232466,"243 CLIFTON AVE"
"(cfwb) Animal Control Complaint - 07112",256299,-74.20828,322523,2015-05-27,40.71502,6924,232467,"225 OSBORNE TER"
"(cfwb) Health Inspections - 07102",268040,-74.17221,322524,2015-05-27,40.73594,6925,232468,"783 BROAD ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17001,322525,2015-05-27,40.74904,6926,232469,"368 Broad Street"
"(eng) Traffic Signal Knocked Down - Business Hours",1173,-74.17353,322526,2015-05-27,40.73318,6927,232470," BROAD ST"
"(eng) Potholes",3616,-74.18784,326340,2015-05-27,40.72338,10695,236238," AVON AVE"
"Garbage/Debris on Property (MN)",318272,-74.17109,322527,2015-05-27,40.72506,6928,232471,"20-50 Vesey Street, Newark, NJ 07105, USA"
"(cfwb) Animal Control Complaint - 07112",256299,-74.20372,322528,2015-05-27,40.70766,6929,232472,"20 MAPES AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.21899,322529,2015-05-27,40.74621,6930,232473,"38 CEDAR AVE"
"(nrs) Tree / Fallen Branch Removal",1513,-74.21279,322530,2015-05-27,40.72157,6931,232474,"44 GIRARD PL"
"(nrs) Illegal Dumping",1492,-74.19847,322531,2015-05-27,40.71042,6932,232475,"372 HILLSIDE AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.2017,322532,2015-05-27,40.72353,6933,232476,"65 SEYMOUR AVE"
"(eng) Potholes",3616,-74.16345,322533,2015-05-27,40.78392,6934,232477,"11 AGATE PL"
"(eng) Potholes",3616,-74.18794,322534,2015-05-27,40.76727,6935,232478," N 11TH ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.20196,322535,2015-05-27,40.72323,6936,232479,"65 SEYMOUR AVE"
"(cfwb) Animal Control Complaint - 07107",256297,-74.19631,322536,2015-05-27,40.75156,6937,232480,"49 9TH AVE"
"(eng) Potholes",3616,-74.20166,322537,2015-05-27,40.69262,6938,232481," EVERGREEN AVE"
"(nrs) Garbage/Debris On Property",1509,-74.1969,322538,2015-05-27,40.73446,6939,232482,"366 FAIRMOUNT AVE"
"(cfwb) Animal Control Complaint - 07107",256297,-74.19189,322539,2015-05-27,40.74897,6940,232483,"30 N 5th St"
"(eng) Potholes",3616,-74.16467,322540,2015-05-27,40.76877,6941,232484,"99 LINCOLN AVE"
"(cfwb) Animal Control Complaint - 07108",256298,-74.20746,322541,2015-05-27,40.7268,6942,232485,"372 AVON AVE"
"(eng) Potholes",3616,-74.18199,322542,2015-05-27,40.73648,6943,232486," SOUTH ORANGE AVE"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17082,322543,2015-05-27,40.74604,6944,232487,"75 ORANGE ST"
"Illegal Dumping",251414,-74.21419,322544,2015-05-27,40.72999,6945,232488,"772 S 20TH ST"
"Potholes (MN)",318276,-74.18708,322545,2015-05-27,40.7333,6946,232489,"85 Prince Street, Newark, NJ 07103, USA"
"Garbage/Debris on Property (MN)",318272,-74.16133,322546,2015-05-27,40.76825,6947,232490,"82 Peabody Place, Newark, NJ 07104, USA"
"Hydrant/Water Pipe Issues (MN)",319295,-74.14813,322547,2015-05-27,40.72516,6948,232491,"85 Komorn Street, Newark, NJ 07105, USA"
"Missed Garbage Pickup",248754,0,322548,2015-05-27,0,6949,232492,NA
"(eng) Potholes",3616,-74.21539,322549,2015-05-27,40.72788,6950,232493,"59 MONTGOMERY AVE"
"(eng) Potholes",3616,-74.21568,322550,2015-05-27,40.72789,6951,232494,"63 MONTGOMERY AVE"
"(eng) Potholes",3616,-74.14854,322602,2015-05-27,40.72417,7003,232546," BARBARA ST"
"(eng) Traffic Light Flashing - during business hou",1179,-74.17237,322551,2015-05-27,40.73566,6952,232495," CLIFTON AVE"
"(nrs) Grass/Leaf/Yard Waste Collections",1529,-74.20603,322552,2015-05-27,40.70995,6953,232496,"95 SHEPHARD AVE"
"(nrs) Grass/Leaf/Yard Waste Collections",1529,-74.20899,322553,2015-05-27,40.70444,6954,232497,"22 GOLDSMITH AVE"
"(ws) Water & Sewer General Transfer",19750,0,322554,2015-05-27,0,6955,232498,NA
"(cfwb) Animal Control Complaint - 07108",256298,-74.21306,322555,2015-05-27,40.72753,6956,232499,"818 S 18TH ST"
"(cfwb) Animal Control Complaint - 07106",256296,-74.23448,322556,2015-05-27,40.74666,6957,232500,"25 POE AVE"
"(cfwb) Animal Control Complaint - 07114",256300,-74.17489,322557,2015-05-27,40.71911,6958,232501,"222 ASTOR ST"
"(nrs) Recycling Missed Pick-up",1532,-74.17857,322558,2015-05-27,40.71874,6959,232502,"189 WRIGHT ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17164,322559,2015-05-27,40.77996,6960,232503,"9 MANCHESTER PL"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17164,322560,2015-05-27,40.77996,6961,232504,"9 MANCHESTER PL"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.22285,322561,2015-05-27,40.71488,6962,232505,"247 FABYAN PL"
"(cfwb) Animal Control Complaint - 07103",256293,-74.20975,322562,2015-05-27,40.73598,6963,232506,"590 S 18TH ST"
"(cfwb) Rodent Control Complaint - 07103",256309,-74.20975,322563,2015-05-27,40.73598,6964,232507,"590 S 18TH ST"
"(ws) Water and Sewer Pipe Problems",1841,-74.18631,322564,2015-05-27,40.734,6965,232508," COURT ST"
"(nrs) Recycling Bins",1533,-74.20694,322565,2015-05-27,40.71815,6966,232509,"14 TILLINGHAST ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.20751,322566,2015-05-27,40.73005,6967,232510,"32 PIERCE ST"
"(nrs) Garbage/Debris On Property",1509,-74.21141,322567,2015-05-27,40.73255,6968,232511,"686 S 18TH ST"
"Potholes (MN)",318276,-74.20225,322568,2015-05-27,40.69266,6969,232512,"47 Evergreen Avenue, Newark, NJ 07114, USA"
"Potholes (MN)",318276,-74.17057,322569,2015-05-27,40.73136,6970,232513,"72 GREEN ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.2073,322570,2015-05-27,40.73019,6971,232514,"33 PIERCE ST"
"(nrs) Illegal Dumping",1492,-74.2309,322571,2015-05-27,40.73845,6972,232515,"9 UNITY AVE"
"(nrs) Garbage/Debris On Property",1509,-74.2196,322572,2015-05-27,40.74572,6973,232516,"20 CEDAR AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.23247,322573,2015-05-27,40.74332,6974,232517,"532 SANDFORD AVE"
"(nrs) Garbage/Debris On Property",1509,-74.21975,322574,2015-05-27,40.74607,6975,232518,"27 CEDAR AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.21546,322575,2015-05-27,40.7062,6976,232519,"159 CHANCELLOR AVE"
"(cfwb) Animal Control Complaint - 07102",256289,-74.17586,322576,2015-05-27,40.74544,6977,232520,"6 SUMMIT ST"
"(nrs) Garbage/Debris On Property",1509,-74.17182,322577,2015-05-27,40.75387,6978,232521,"13 WEBSTER ST"
"(nrs) Garbage/Debris On Property",1509,-74.24191,322578,2015-05-27,40.74005,6979,232522,"15 MIDLAND PL"
"(nrs) Garbage/Debris On Property",1509,-74.18987,322579,2015-05-27,40.72194,6980,232523,"21 MILFORD AVE"
"(nrs) Garbage/Debris On Property",1509,-74.15029,322580,2015-05-27,40.72918,6981,232524,"304 FERRY ST"
"(cfwb) Call Transfer To CFWB",1999,0,322581,2015-05-27,0,6982,232525,NA
"(eng) Potholes",3616,-74.16687,322582,2015-05-27,40.72546,6983,232526,"77 PACIFIC ST"
"(eng) Potholes",3616,-74.16143,322583,2015-05-27,40.72482,6984,232527,"219 ADAMS ST"
"(eng) Potholes",3616,-74.16778,322584,2015-05-27,40.72349,6985,232528," PACIFIC ST"
"(eng) Potholes",3616,-74.16824,322585,2015-05-27,40.72426,6986,232529,"181 CHESTNUT ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.19934,322586,2015-05-27,40.72401,6987,232530,"595 BERGEN ST"
"(eng) Potholes",3616,-74.14959,322587,2015-05-27,40.72528,6988,232531," MARNE ST"
"(eng) Potholes",3616,-74.15419,322588,2015-05-27,40.73064,6989,232532,"54 POLK ST"
"(eng) Potholes",3616,-74.1372,322589,2015-05-27,40.73055,6990,232533," VINCENT ST"
"(eng) Potholes",3616,-74.16603,322590,2015-05-27,40.72181,6991,232534," DELANCY ST"
"(eng) Potholes",3616,-74.16876,322591,2015-05-27,40.7264,6992,232535," MC WHORTER ST"
"(eng) Potholes",3616,-74.17583,322592,2015-05-27,40.71881,6993,232536," EMMET ST"
"(eng) Potholes",3616,-74.13783,322593,2015-05-27,40.73033,6994,232537," LENTZ AVE"
"(nrs) Illegal Dumping",1492,-74.22214,322594,2015-05-27,40.74372,6995,232538,"40 WEST END AVE"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17421,322595,2015-05-27,40.78432,6996,232539,"1012 FRANKLIN AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.19848,322596,2015-05-27,40.73991,6997,232540,"325 SOUTH ORANGE AVE"
"(nrs) Garbage/Debris On Property",1509,-74.17137,322597,2015-05-27,40.75148,6998,232541,"78 WEBSTER ST"
"Garbage/Debris on Property (MN)",318272,-74.24275,322598,2015-05-27,40.73523,6999,232542,"152-154 NORMAN RD"
"(eng) Potholes",3616,-74.14445,322599,2015-05-27,40.73173,7000,232543," FREEMAN ST"
"(eng) Potholes",3616,-74.16128,322600,2015-05-27,40.72496,7001,232544," ADAMS ST"
"(eng) Potholes",3616,-74.15517,322601,2015-05-27,40.72304,7002,232545,"45 ANN ST"
"(ws) Sewer drain/catch basin problems",1784,-74.23983,322603,2015-05-27,40.7379,7004,232547,"145 IVY ST"
"(eng) Potholes",3616,-74.15672,322604,2015-05-27,40.72166,7005,232548," GOTTHART ST"
"(nrs) Illegal Dumping",1492,-74.20364,322605,2015-05-27,40.71266,7006,232549,"895 HUNTERDON ST"
"(eng) Potholes",3616,-74.14202,322606,2015-05-27,40.731,7007,232550," BRILL ST"
"(eng) Potholes",3616,-74.14634,322607,2015-05-27,40.72541,7008,232551," MAGAZINE ST"
"(eng) Potholes",3616,-74.15273,322608,2015-05-27,40.72796,7009,232552,"13 WALL ST"
"(eng) Potholes",3616,-74.17237,322609,2015-05-27,40.73566,7010,232553," ELM ST"
"(eng) Potholes",3616,-74.14209,322610,2015-05-27,40.72967,7011,232554," CHRISTIE ST"
"(eng) Potholes",3616,-74.1544,322611,2015-05-27,40.72288,7012,232555," NAPOLEAN ST"
"(eng) Potholes",3616,-74.15699,322612,2015-05-27,40.72595,7013,232556," ELM ST"
"(cfwb) Animal Control Complaint - 07102",256289,-74.17175,322613,2015-05-27,40.7395,7014,232557," LINDEN ST"
"(eng) Potholes",3616,-74.14664,322614,2015-05-27,40.72815,7015,232558," ST FRANCIS ST"
"(eng) Potholes",3616,-74.16186,322615,2015-05-27,40.72374,7016,232559," ADAMS ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.19147,322616,2015-05-27,40.74871,7017,232560,"27 N 5th St"
"(ws) Sewer drain/catch basin problems",1784,-74.24295,322617,2015-05-27,40.73096,7018,232561,"178-180 KERRIGAN BLVD"
"(nrs) Tree / Fallen Branch Removal",1513,-74.24295,322618,2015-05-27,40.73096,7019,232562,"178-180 KERRIGAN BLVD"
"(nrs) Garbage/Debris On Property",1509,-74.218,322619,2015-05-27,40.75275,7020,232563,"91 OAK ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.2101,322620,2015-05-27,40.73599,7021,232564,"592 S 18TH ST"
"(cfwb) Rodent Control Complaint - 07103",256309,-74.2101,322621,2015-05-27,40.73599,7022,232565,"592 S 18TH ST"
"(cfwb) Rodent Control Complaint - 07103",256309,-74.21027,322622,2015-05-27,40.73598,7023,232566,"595 S 18TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.2189,322623,2015-05-27,40.71798,7024,232567,"81 SCHLEY ST"
"(eng) Potholes",3616,-74.18689,322624,2015-05-27,40.7693,7025,232568," N 11TH ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.19502,322625,2015-05-27,40.72193,7026,232569,"59 RIDGEWOOD AVE"
"(nrs) Dangerous Trees",1515,-74.16513,322626,2015-05-27,40.78237,7027,232570,"262 VERONA AVE"
"(fin) Call Transfer To Finance Department",2100,0,322627,2015-05-27,0,7028,232571,NA
"(nrs) Garbage/Debris On Property",1509,-74.19795,322628,2015-05-27,40.75134,7029,232572,"106 S 13TH ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.16452,322629,2015-05-27,40.76904,7030,232573,"111 LINCOLN AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.18136,322630,2015-05-27,40.74735,7031,232574,"39 NEWARK ST"
"(cfwb) Animal Control Complaint - 07114",256300,-74.18314,322631,2015-05-27,40.72238,7032,232575,"46 ASTOR ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.16574,322632,2015-05-27,40.78563,7033,232576,"107 TIFFANY BLVD"
"(nrs) Recycling Missed Pick-up",1532,-74.16513,322633,2015-05-27,40.78237,7034,232577,"262 VERONA AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,322634,2015-05-27,0,7035,232578,NA
"(ws) Sewer drain/catch basin problems",1784,-74.17024,322635,2015-05-27,40.74868,7036,232579,"380 BROAD ST"
"(nrs) Garbage/Debris On Property",1509,-74.21845,322636,2015-05-27,40.71812,7037,232580,"83 SCHLEY ST"
"(eng) Potholes",3616,-74.20074,322637,2015-05-27,40.74026,7038,232581," S 10TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.21432,322638,2015-05-27,40.72425,7039,232582,"918 S 18TH ST"
"(nrs) Illegal Dumping",1492,-74.17065,322639,2015-05-27,40.75303,7040,232583,"82 BROADWAY"
"(nrs) Illegal Dumping",1492,-74.1685,322640,2015-05-27,40.7849,7041,232584,"175 MANCHESTER PL"
"(nrs) Illegal Dumping",1492,0,322641,2015-05-27,0,7042,232585,NA
"Garbage/Debris on Property (MN)",318272,-74.17002,322642,2015-05-27,40.72508,7043,232586,"131-139 CHESTNUT ST"
"(nrs) Garbage/Debris On Property",1509,-74.19438,322643,2015-05-27,40.75688,7044,232587,"18 N 12TH ST"
"(cfwb) Animal Control Complaint - 07106",256296,-74.22774,322644,2015-05-27,40.74901,7045,232588,"21 -23 NORWOOD PL"
"(nrs) White Goods - East Ward",62205,-74.16287,322645,2015-05-27,40.72426,7046,232589,"294 E KINNEY ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.17601,322646,2015-05-27,40.76297,7047,232590,"284 PARKER ST"
"(nrs) Abandoned Building Board and Secure",1521,-74.17067,322647,2015-05-27,40.76831,7048,232591,"531 CLIFTON AVE"
"(nrs) Garbage/Debris On Property",1509,-74.17512,322648,2015-05-27,40.76796,7049,232592,"501 LAKE ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.19051,322649,2015-05-27,40.72322,7050,232593,"18 STRATFORD PL"
"Garbage/Debris on Property (MN)",318272,-74.16506,322650,2015-05-27,40.72409,7051,232594,"186 Oliver Street, Newark, NJ 07105, USA"
"Pothole",251419,0,322651,2015-05-27,0,7052,232595,NA
"Pothole",251419,0,322652,2015-05-27,0,7053,232596,NA
"(nrs) Neighborhood Services - General Information",4157,0,322653,2015-05-27,0,7054,232597,NA
"(nrs) Recycling Missed Pick-up",1532,-74.17244,322654,2015-05-27,40.73962,7055,232598,"16 LINDEN ST"
"(ws) Water and Sewer Pipe Problems",1841,-74.17244,322655,2015-05-27,40.73962,7056,232599,"16 LINDEN ST"
"(eng) Potholes",3616,-74.16829,322656,2015-05-27,40.73942,7057,232600," PARK PL"
"(nrs) Sanitation Missed Pick-up ",1526,-74.16859,322657,2015-05-27,40.73378,7058,232601," NJRR AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.21207,322658,2015-05-27,40.73093,7059,232602,"731 S 18TH ST"
"(nrs) No Heat/Hot Water",1524,-74.19716,322659,2015-05-27,40.71933,7060,232603,"219 BADGER AVE"
"Garbage/Debris on Property (MN)",318272,-74.1932,322660,2015-05-27,40.75765,7061,232604,"72-74 N 11TH ST"
"(eng) Sign Damaged/Leaning/Missing",1153,-74.17605,322661,2015-05-27,40.73418,7062,232605,"55 WILLIAM ST"
"(eng) Street Light Pole Damaged",4357,-74.17542,322662,2015-05-27,40.73566,7063,232606,"270 WASHINGTON ST"
"(eng) Potholes",3616,-74.15027,322663,2015-05-27,40.73269,7064,232607," RAYMOND BLVD"
"(eng) Potholes",3616,-74.15961,322664,2015-05-27,40.7267,7065,232608,"256 ELM ST"
"(eng) Potholes",3616,-74.17355,322665,2015-05-27,40.73759,7066,232609,"48 ACADEMY ST"
"(ws) Manhole Cover Problems",2370,-74.17144,322666,2015-05-27,40.73656,7067,232610,"754 BROAD ST"
"(eng) Traffic Signal Knocked Down - Business Hours",1173,-74.17335,322667,2015-05-27,40.73313,7068,232611,"1 LAFAYETTE ST"
"(eng) Potholes",3616,-74.16839,322668,2015-05-27,40.73611,7069,232612,"68 COMMERCE ST"
"(nrs) Sidewalk Damage/Repair (private)",252664,-74.17403,322669,2015-05-27,40.73786,7070,232613,"206 WASHINGTON ST"
"(eng) Street Light Knocked Down",3617,-74.17544,322670,2015-05-27,40.73562,7071,232614,"272 WASHINGTON ST"
"(eng) Street Light Pole Damaged",4357,-74.16777,322671,2015-05-27,40.74169,7072,232615,"23 FULTON ST"
"(eng) Street Light Pole Damaged",4357,-74.16635,322672,2015-05-27,40.74164,7073,232616,"95-99 FULTON ST"
"(nrs) Recycling Missed Pick-up",1532,-74.17596,322673,2015-05-27,40.74487,7074,232617,"20 SUMMIT ST"
"(eng) Potholes",3616,-74.17103,322674,2015-05-27,40.73445,7075,232618,"25-33 EDISON PL"
"(nrs) Litter Basket Placement",1519,-74.16205,322675,2015-05-27,40.77374,7076,232619,"235 LINCOLN AVE"
"(nrs) Illegal Dumping",1492,-74.17061,322676,2015-05-27,40.73706,7077,232620,"5 COMMERCE ST"
"(eng) Sign Damaged/Leaning/Missing",1153,-74.16478,322677,2015-05-27,40.73727,7078,232621,"Feb-52 CHERRY ST"
"(eng) Street Light Outages/Upgrades",1140,-74.16598,322678,2015-05-27,40.73818,7079,232622,"871 MC CARTER HWY"
"(ws) Manhole Cover Problems",2370,-74.16866,322679,2015-05-27,40.7313,7080,232623,"33-35 LIBERTY ST"
"(eng) Sidewalk Damage/Repair",1133,-74.16816,322680,2015-05-27,40.74296,7081,232624,"62 ATLANTIC ST"
"(nrs) White Goods - North Ward",62206,-74.17007,322681,2015-05-27,40.77148,7082,232625,"533 RIDGE ST"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.2098,322682,2015-05-27,40.73174,7083,232626,"689 S 16TH ST"
"(cfwb) Rodent Control Complaint - 07103",256309,-74.19379,322683,2015-05-27,40.74311,7084,232627,"112 LITTLETON AVE"
"(eng) Sign Damaged/Leaning/Missing",1153,-74.16773,322684,2015-05-27,40.7431,7085,232628,"59-61 LOMBARDY PL"
"(cfwb) Animal Control Complaint - 07103",256293,-74.19379,322685,2015-05-27,40.74311,7086,232629,"112 LITTLETON AVE"
"(nrs) Code Enforcement Transfers",1878,0,322686,2015-05-27,0,7087,232630,NA
"(nrs) Sanitation Transfers",1879,0,322687,2015-05-27,0,7088,232631,NA
"(eng) Street Light Outages/Upgrades",1140,-74.17202,322688,2015-05-27,40.73944,7089,232632,"87 HALSEY ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.15647,322689,2015-05-27,40.72745,7090,232633,"160 POLK ST"
"(eng) Other Sign Request",1949,-74.16255,322690,2015-05-27,40.7667,7091,232634,"49 HINSDALE PL"
